date,dayofweek,visiting_team,v_game_number,home_team,h_game_number,v_score,h_score,LOG_inouts,LOG_minutes,v_AB,v_H,v_2B,v_3B,v_HR,v_RBI,v_SF,v_HBP,v_BB,v_K,v_SB,v_GIDP,v_LOB,v_pitchers_used,v_ER,v_def_assists,v_errors_def,v_doubleplays_def,h_AB,h_H,h_2B,h_3B,h_HR,h_RBI,h_SF,h_HBP,h_BB,h_K,h_SB,h_GIDP,h_LOB,h_pitchers_used,h_ER,h_def_assists,h_errors_def,h_doubleplays_def
20190723,Tue,CIN,99,MIL,103,14,6,54,208,41,17,3,1,3,14,1,1,4,13,1,0,6,3,5,8,2,1,36,10,1,0,1,6,0,0,3,9,0,1,7,4,13,8,1,1
20190723,Tue,SDP,100,NYM,100,2,5,51,182,30,5,1,0,0,2,1,0,7,9,1,1,9,3,5,6,0,0,31,8,0,0,3,5,0,1,3,4,0,0,6,5,2,6,0,1
20190723,Tue,STL,100,PIT,100,4,3,54,166,34,7,2,0,2,4,0,0,2,10,0,0,5,3,3,9,0,1,32,6,2,0,1,3,0,0,3,8,0,1,5,2,4,11,0,0
20190723,Tue,CHC,101,SFG,102,4,5,76,225,46,9,3,0,0,4,0,1,2,15,2,3,6,7,5,8,0,2,42,8,3,0,2,5,1,1,4,11,0,2,6,6,4,16,1,3
20190723,Tue,COL,100,WSN,99,1,11,51,217,33,7,3,0,0,1,0,0,4,9,1,0,9,4,11,9,2,1,40,17,4,1,1,10,0,1,2,9,2,1,8,3,1,8,0,0
20190723,Tue,FLA,99,CHW,98,5,1,54,147,33,6,2,0,2,5,0,0,0,9,0,1,1,3,1,5,0,0,29,2,0,0,0,1,0,0,2,11,0,0,3,4,5,14,1,1
20190723,Tue,PHI,101,DET,97,3,2,90,269,54,9,2,1,1,3,0,0,4,18,0,0,11,6,1,18,1,3,49,7,3,0,0,1,0,3,4,16,0,3,9,8,3,14,2,0
20190723,Tue,OAK,103,HOU,103,4,3,66,194,40,8,1,0,1,4,0,0,3,8,0,1,6,4,3,11,2,1,39,8,1,0,1,3,1,0,2,7,1,1,6,5,4,15,0,1
20190723,Tue,NYY,100,MIN,100,14,12,60,303,48,20,7,0,2,13,0,0,6,9,1,2,10,7,12,11,1,1,44,15,3,0,4,12,1,2,8,8,0,1,13,7,14,13,0,2
20190723,Tue,TEX,101,SEA,104,7,2,54,159,36,10,1,0,4,7,1,0,0,6,1,0,3,4,2,11,0,0,34,7,2,0,0,2,0,0,1,10,0,0,6,3,7,11,1,0
20190723,Tue,BOS,102,TBD,104,5,4,54,199,36,10,0,0,1,4,0,1,2,7,0,0,7,4,4,9,0,0,33,6,2,0,1,4,0,0,6,13,0,0,8,5,5,4,0,1
20190723,Tue,CLE,100,TOR,103,1,2,59,199,35,6,2,0,0,1,0,1,2,12,2,0,7,5,2,11,0,1,35,8,1,0,1,2,0,0,4,11,0,1,8,5,1,8,0,0
20190724,Wed,BAL,101,ARI,103,2,5,51,204,34,7,1,0,2,2,0,1,4,12,0,0,10,5,5,7,2,1,36,11,0,0,2,5,0,0,7,8,1,1,14,5,2,11,0,0
20190724,Wed,KCR,103,ATL,103,2,0,54,163,32,5,1,0,0,1,0,0,2,9,0,0,5,3,0,15,0,1,31,5,0,0,0,0,0,0,1,8,0,1,5,3,0,7,1,1
20190724,Wed,ANA,103,LAD,104,3,2,54,195,31,6,2,0,1,3,1,0,3,6,1,1,5,6,2,12,0,2,30,5,0,0,1,2,0,0,5,5,0,2,6,5,2,15,1,1
20190724,Wed,CIN,100,MIL,104,4,5,51,195,36,9,3,0,1,4,0,1,1,13,1,0,7,5,5,9,1,1,29,6,0,0,2,5,0,1,5,7,0,1,6,6,3,9,1,0
20190724,Wed,SDP,101,NYM,101,7,2,54,200,35,14,4,0,0,7,2,0,6,9,2,2,9,5,2,8,0,1,31,5,3,0,0,2,0,0,5,13,0,1,7,5,6,11,2,3
20190724,Wed,STL,101,PIT,101,14,8,54,197,39,15,6,0,5,14,1,1,5,6,2,1,6,3,8,9,1,0,37,11,6,0,0,8,1,0,5,5,0,0,8,6,10,10,1,1
20190724,Wed,CHC,102,SFG,103,4,1,54,178,37,11,1,0,3,4,0,0,1,10,0,1,7,6,1,6,0,0,34,7,3,0,0,1,0,1,2,10,0,0,9,4,4,7,1,1
20190724,Wed,COL,101,WSN,100,2,3,51,183,35,9,3,0,0,2,1,0,3,6,1,0,10,3,3,10,0,0,31,7,1,0,2,3,0,0,7,6,0,0,11,5,2,10,0,0
20190724,Wed,COL,102,WSN,101,0,2,51,187,31,5,1,1,0,0,0,0,3,11,0,1,7,3,1,5,1,1,30,6,3,0,1,1,0,0,2,6,1,0,6,5,0,10,0,1
20190724,Wed,FLA,100,CHW,99,2,0,54,158,30,5,0,0,1,2,0,1,1,10,0,1,4,3,0,5,0,0,32,5,1,0,0,0,0,2,1,10,0,0,8,2,2,9,0,1
20190724,Wed,PHI,102,DET,98,4,0,54,206,36,10,2,1,2,4,0,1,2,8,1,0,8,4,0,4,0,0,32,5,1,0,0,0,0,0,4,14,1,0,9,3,4,9,1,1
20190724,Wed,OAK,104,HOU,104,2,4,51,162,33,6,0,0,0,1,0,0,2,14,1,1,6,3,4,7,0,0,29,6,2,0,2,4,0,1,0,9,0,0,3,4,1,7,2,1
20190724,Wed,NYY,101,MIN,101,10,7,54,204,40,15,4,2,3,10,1,0,2,11,0,1,6,4,7,12,0,2,32,9,0,0,3,7,2,0,5,8,0,2,5,2,10,6,0,1
20190724,Wed,TEX,102,SEA,105,3,5,51,145,35,9,1,1,1,3,0,0,0,9,0,1,5,3,4,5,1,0,31,8,0,0,2,4,0,0,2,8,0,0,4,3,3,13,0,1
20190724,Wed,BOS,103,TBD,105,2,3,51,191,32,5,1,0,0,2,0,0,0,13,0,0,3,4,3,7,0,1,28,5,2,0,1,3,0,0,5,10,1,1,6,4,2,4,0,0
20190724,Wed,CLE,101,TOR,104,4,0,54,144,34,9,3,0,0,4,1,0,1,8,2,0,5,1,0,5,0,1,27,1,1,0,0,0,0,1,1,10,0,1,2,3,4,8,0,1
20190725,Thu,SDP,102,NYM,102,0,4,51,169,33,6,0,0,0,0,0,0,1,13,0,0,7,5,4,10,0,1,34,12,2,0,0,4,1,1,6,6,0,0,14,4,0,7,0,0
20190725,Thu,STL,102,PIT,102,6,3,54,165,35,8,3,0,3,6,1,0,2,5,0,0,5,4,3,9,0,1,31,7,1,0,0,3,1,2,1,8,0,1,6,5,5,11,1,0
20190725,Thu,COL,103,WSN,102,8,7,54,226,37,11,2,0,4,8,0,0,4,12,0,0,6,6,7,5,0,1,32,7,3,0,2,7,0,1,8,8,3,1,8,6,8,7,0,0
20190725,Thu,BAL,102,ANA,104,10,8,96,379,65,18,2,0,2,10,1,0,4,17,5,1,12,10,8,17,0,1,56,11,3,0,1,8,1,1,11,11,2,1,13,10,10,15,3,1
20190725,Thu,NYY,102,BOS,104,3,19,51,208,34,7,2,0,1,3,0,0,1,9,0,0,5,4,19,5,0,0,46,23,10,0,4,19,0,0,5,6,0,0,8,4,3,7,0,0
20190725,Thu,MIN,102,CHW,100,10,3,54,181,38,12,3,0,5,10,0,0,3,10,0,1,4,2,2,7,3,1,32,7,0,0,1,3,1,0,2,11,0,0,6,4,10,7,0,1
20190725,Thu,CLE,102,KCR,104,5,4,84,291,53,14,3,0,2,4,0,0,9,6,0,1,17,8,4,10,0,1,51,11,1,0,1,4,1,1,7,7,0,1,14,8,4,18,2,1
20190725,Thu,TEX,103,OAK,105,11,3,54,165,38,13,2,0,1,11,1,1,3,5,0,1,5,2,3,9,1,1,28,3,1,0,0,3,1,0,5,8,0,1,4,5,11,11,0,1
20190725,Thu,DET,99,SEA,106,2,10,51,167,33,5,0,0,1,2,0,0,2,8,1,1,6,4,9,6,1,1,33,9,4,1,2,10,0,1,7,11,2,1,7,3,1,12,2,1
20190726,Fri,COL,104,CIN,101,12,2,54,167,37,14,3,0,2,12,0,0,5,10,0,1,5,3,2,11,0,2,33,8,2,0,1,2,0,0,0,7,0,2,4,3,12,10,1,1
20190726,Fri,ARI,104,FLA,101,2,3,53,190,31,6,1,1,0,2,0,0,4,8,1,1,6,5,3,5,0,1,29,7,3,0,0,3,3,0,2,7,0,1,5,4,2,6,1,1
20190726,Fri,CHC,103,MIL,105,2,3,51,189,30,4,0,0,1,2,0,0,1,12,0,0,2,6,3,5,0,0,27,4,0,0,0,3,0,3,6,7,1,0,10,3,2,2,0,1
20190726,Fri,PIT,103,NYM,103,3,6,51,141,34,7,1,0,1,3,0,0,1,10,0,2,5,4,6,6,0,0,30,6,0,1,4,6,0,1,0,4,0,0,1,5,3,7,3,2
20190726,Fri,ATL,104,PHI,103,9,2,54,182,31,8,2,0,1,9,1,1,6,6,1,1,4,5,2,9,0,2,37,12,1,0,1,2,0,0,1,8,0,2,9,3,8,15,1,2
20190726,Fri,SFG,104,SDP,103,2,1,66,212,39,5,2,0,1,2,0,0,5,14,1,1,9,6,1,12,1,1,37,5,1,0,1,1,0,0,3,10,0,1,6,6,2,9,1,1
20190726,Fri,HOU,105,STL,103,3,5,51,189,32,5,2,0,1,3,0,0,4,12,0,0,6,4,5,6,0,0,32,8,1,0,2,5,0,0,4,8,0,0,7,5,3,8,0,0
20190726,Fri,LAD,105,WSN,103,4,2,54,200,32,5,0,0,1,4,0,0,3,7,0,0,4,4,2,11,1,0,36,10,1,0,0,2,0,1,3,6,1,0,12,5,4,9,0,0
20190726,Fri,BAL,103,ANA,105,9,3,54,180,36,11,1,0,2,9,1,1,3,7,3,1,5,3,3,5,0,0,32,5,2,1,2,3,0,0,2,9,0,0,4,3,9,7,1,1
20190726,Fri,NYY,103,BOS,105,5,10,51,196,37,13,3,0,0,4,1,0,3,7,0,1,9,4,10,8,0,0,38,14,6,1,4,10,0,0,0,11,0,0,4,5,4,12,1,2
20190726,Fri,MIN,103,CHW,101,6,2,54,170,36,10,1,0,2,6,1,0,3,7,0,2,7,2,2,7,1,2,33,8,1,0,1,2,0,0,1,5,1,2,6,3,6,13,2,2
20190726,Fri,CLE,103,KCR,105,8,3,54,176,36,13,2,1,1,8,1,1,5,6,1,3,8,2,2,13,1,1,35,9,0,0,0,3,0,1,2,4,0,1,8,2,7,10,1,4
20190726,Fri,TEX,104,OAK,106,5,2,54,204,34,7,2,0,1,5,0,0,5,10,0,0,7,4,1,8,2,2,31,5,1,0,0,2,1,0,3,13,0,2,6,5,5,8,2,1
20190726,Fri,DET,100,SEA,107,2,3,53,171,33,8,0,1,2,2,0,0,0,9,0,1,4,5,3,8,0,0,32,8,2,0,1,3,0,1,3,9,1,0,8,4,2,10,0,2
20190726,Fri,TBD,106,TOR,105,3,1,54,176,34,9,2,1,0,3,0,0,3,4,1,2,7,4,1,8,0,1,30,4,2,0,0,1,0,0,3,7,0,1,5,5,3,14,1,2
20190727,Sat,COL,105,CIN,102,1,3,51,161,29,5,1,0,0,1,1,0,4,8,0,1,6,4,3,14,0,2,27,6,0,0,2,3,0,1,3,4,0,2,4,4,1,10,0,2
20190727,Sat,ARI,105,FLA,102,9,2,54,169,33,7,2,0,2,9,0,2,3,7,0,1,2,3,2,14,0,1,34,9,2,0,1,2,0,0,1,4,0,1,6,4,9,10,1,1
20190727,Sat,CHC,104,MIL,106,3,5,57,212,36,6,1,0,2,3,0,1,2,12,1,0,6,6,5,12,0,2,33,9,2,0,3,5,0,0,6,7,1,2,8,4,3,8,0,0
20190727,Sat,PIT,104,NYM,104,0,3,51,130,31,5,2,0,0,0,0,0,0,7,0,2,4,2,2,7,1,0,28,3,1,0,2,3,0,0,2,8,0,0,3,1,0,15,1,2
20190727,Sat,ATL,105,PHI,104,15,7,54,214,43,16,3,0,4,15,0,0,7,15,0,0,8,4,6,9,0,1,38,12,1,0,2,6,0,0,4,12,0,1,8,6,10,7,1,0
20190727,Sat,SFG,105,SDP,104,1,5,51,191,32,5,1,0,0,1,0,0,5,8,0,0,9,4,5,10,1,2,28,9,2,0,1,5,0,1,5,8,0,2,6,4,1,10,0,0
20190727,Sat,HOU,106,STL,104,8,2,54,187,36,11,2,1,1,8,0,0,6,7,0,2,7,3,1,8,1,2,33,7,2,0,1,2,0,0,3,9,0,2,7,4,8,12,0,2
20190727,Sat,LAD,106,WSN,104,9,3,54,186,35,10,4,0,1,9,1,0,4,12,0,0,5,4,3,9,0,2,29,5,0,1,1,3,1,0,5,12,0,2,5,3,8,6,1,0
20190727,Sat,BAL,104,ANA,106,8,7,54,204,38,14,2,0,2,8,0,1,3,9,1,2,7,4,7,7,0,0,37,9,2,0,3,7,0,0,3,11,1,0,6,4,5,17,2,2
20190727,Sat,NYY,104,BOS,106,5,9,51,214,37,11,4,0,1,5,0,0,3,13,0,1,8,4,9,3,1,0,36,15,5,1,2,9,2,0,1,7,1,0,6,4,5,8,0,1
20190727,Sat,MIN,104,CHW,102,1,5,51,184,29,3,1,0,0,0,0,1,2,7,0,1,4,3,4,9,2,0,35,10,3,0,1,5,1,0,1,5,2,0,8,4,0,11,1,2
20190727,Sat,CLE,104,KCR,106,9,1,54,184,40,14,3,0,3,9,0,1,1,8,0,0,6,3,1,11,0,1,33,8,0,0,0,1,0,1,0,10,0,1,6,4,9,8,0,0
20190727,Sat,TEX,105,OAK,107,4,5,51,171,37,11,2,1,0,4,0,0,1,10,0,0,7,3,5,12,0,0,30,6,1,0,4,5,0,2,1,4,0,0,4,5,4,7,0,0
20190727,Sat,DET,101,SEA,108,1,8,51,182,33,7,1,0,0,1,0,0,1,10,0,2,6,3,8,6,0,1,39,16,5,1,0,8,0,1,4,16,0,1,12,3,1,10,1,3
20190727,Sat,TBD,107,TOR,106,9,10,69,247,47,13,3,0,2,9,1,0,5,11,0,1,8,7,10,12,1,1,49,16,3,0,6,10,0,0,5,14,1,1,11,7,9,12,0,1
20190728,Sun,COL,106,CIN,103,2,3,51,212,36,10,2,0,1,2,0,0,4,9,0,0,12,4,3,9,0,1,30,8,1,0,0,3,0,1,4,6,0,1,9,5,2,8,0,0
20190728,Sun,ARI,106,FLA,103,1,5,51,191,29,4,0,0,0,0,0,0,6,9,1,1,7,3,4,9,1,2,31,9,0,0,3,4,0,0,1,12,0,2,4,5,1,9,1,1
20190728,Sun,CHC,105,MIL,107,11,4,54,176,34,7,0,0,3,11,0,1,4,9,0,0,1,5,3,4,1,0,32,5,2,0,0,4,1,0,2,9,0,0,4,4,11,5,0,0
20190728,Sun,PIT,105,NYM,105,7,8,51,201,37,9,1,0,3,6,0,0,5,8,1,0,8,4,5,6,3,1,32,8,1,0,1,7,1,2,5,7,1,1,8,5,7,5,1,0
20190728,Sun,ATL,106,PHI,105,4,9,51,193,34,8,1,0,2,4,0,0,3,10,1,1,6,3,9,2,0,0,36,12,2,0,4,9,0,0,3,12,0,0,6,3,4,8,0,1
20190728,Sun,SFG,106,SDP,105,7,6,54,180,38,16,6,0,0,7,0,0,4,7,0,2,10,3,6,8,0,2,31,7,0,0,2,6,1,1,2,7,0,1,2,4,7,15,0,2
20190728,Sun,HOU,107,STL,105,6,2,54,204,38,13,3,0,3,6,0,2,3,12,0,1,11,4,2,8,1,0,37,9,1,0,1,2,0,1,2,10,0,0,11,5,6,10,2,1
20190728,Sun,LAD,107,WSN,105,4,11,51,189,30,4,2,0,1,4,0,2,3,9,0,0,4,3,8,8,1,1,37,14,3,1,2,8,0,1,4,7,0,1,7,3,4,7,0,1
20190728,Sun,BAL,105,ANA,107,4,5,52,182,31,5,2,0,0,4,0,0,4,6,1,1,4,4,5,9,0,1,33,9,1,0,3,5,0,0,2,3,0,1,5,3,1,11,1,1
20190728,Sun,NYY,105,BOS,107,9,6,54,208,35,8,4,0,2,6,0,0,6,9,0,0,5,5,5,7,2,0,37,10,2,0,1,6,1,0,4,14,0,0,9,5,7,7,3,0
20190728,Sun,MIN,105,CHW,103,11,1,54,194,41,13,3,0,4,11,0,0,2,9,0,0,5,4,1,8,0,1,33,7,0,0,0,1,0,0,1,12,0,1,6,7,9,10,1,0
20190728,Sun,CLE,105,KCR,107,6,9,51,175,34,8,0,0,3,6,1,0,3,6,0,1,5,4,8,3,1,0,36,12,3,0,1,8,0,0,4,11,0,0,7,4,5,5,1,1
20190728,Sun,TEX,106,OAK,108,5,6,52,218,33,8,2,1,2,5,0,0,6,9,1,1,7,5,5,13,1,3,33,10,2,0,1,5,0,0,8,7,0,3,10,5,5,10,0,1
20190728,Sun,DET,102,SEA,109,2,3,58,178,36,7,2,0,1,2,0,0,1,9,0,1,5,6,3,4,0,0,34,6,2,0,1,3,0,0,4,14,0,0,7,5,2,12,1,1
20190728,Sun,TBD,108,TOR,107,10,9,54,250,41,16,2,0,3,10,0,0,4,17,0,0,8,6,9,4,0,0,39,12,2,0,2,8,0,0,6,11,0,0,9,6,10,8,0,0
20190729,Mon,PIT,106,CIN,104,6,11,51,193,34,9,2,0,3,6,0,0,3,7,0,0,4,5,6,6,1,0,38,13,2,0,1,9,0,0,4,7,0,0,7,4,6,11,0,0
20190729,Mon,LAD,108,COL,107,1,9,51,171,30,4,2,0,0,1,0,0,3,6,0,1,5,4,8,9,2,0,37,11,3,1,1,9,0,0,4,10,1,0,8,2,1,13,0,1
20190729,Mon,ARI,107,FLA,104,6,11,51,179,34,7,2,0,2,6,0,2,3,10,0,0,6,3,11,8,2,0,33,10,1,0,2,10,1,0,4,4,0,0,3,4,6,7,0,0
20190729,Mon,BAL,106,SDP,106,1,8,51,170,36,7,1,0,0,1,0,0,4,10,0,0,12,3,8,7,1,0,34,10,0,1,5,8,0,2,2,10,0,0,6,3,1,6,2,0
20190729,Mon,ATL,107,WSN,106,3,6,51,203,34,7,0,0,1,2,1,0,1,13,0,0,6,4,6,12,0,0,29,7,1,0,1,6,0,1,10,7,1,0,11,4,3,5,2,0
20190729,Mon,DET,103,ANA,108,7,2,54,173,36,9,2,0,2,6,0,0,2,10,0,1,4,5,2,12,0,1,31,5,1,0,1,2,0,1,3,7,0,1,6,5,5,8,2,1
20190729,Mon,TOR,108,KCR,108,7,3,54,175,38,11,0,1,3,7,0,0,3,9,0,0,7,4,2,8,1,1,32,5,3,0,0,2,0,1,3,8,0,1,6,5,7,6,0,0
20190730,Tue,PIT,107,CIN,105,11,4,54,215,38,12,3,0,3,11,0,1,5,7,2,1,6,4,3,9,2,0,36,8,1,0,2,4,0,0,2,10,1,0,7,6,11,8,0,1
20190730,Tue,LAD,109,COL,108,9,4,54,192,35,9,2,0,4,8,0,0,5,9,0,0,4,3,3,12,1,1,35,10,3,1,0,4,0,0,2,8,0,1,6,4,8,13,1,0
20190730,Tue,MIN,106,FLA,105,2,1,54,191,29,4,1,0,1,2,0,0,5,11,0,0,5,4,1,7,1,0,31,4,2,0,0,1,0,1,1,9,1,0,5,3,2,7,0,2
20190730,Tue,SFG,107,PHI,106,2,4,51,167,30,6,0,0,2,2,0,0,1,8,0,2,2,4,4,7,0,0,35,11,2,0,1,4,0,0,3,10,0,0,10,3,2,12,0,2
20190730,Tue,BAL,107,SDP,107,8,5,54,202,40,13,3,0,1,8,0,0,3,14,2,0,8,4,4,5,1,0,37,10,2,0,2,5,0,0,2,12,0,0,7,4,8,5,0,0
20190730,Tue,CHC,106,STL,106,1,2,51,185,31,6,1,0,0,1,0,0,6,10,0,0,10,3,2,6,1,0,31,7,0,0,1,1,0,1,0,11,2,0,6,4,1,8,0,1
20190730,Tue,ATL,108,WSN,107,11,8,54,227,42,14,2,1,3,10,0,0,5,8,2,0,10,4,8,9,0,0,38,12,2,0,3,8,0,0,5,7,0,0,9,4,10,11,2,0
20190730,Tue,DET,104,ANA,109,1,6,51,172,36,8,3,0,0,1,0,0,2,12,0,0,10,4,4,10,2,2,36,12,3,0,1,6,0,0,2,6,1,1,8,3,1,4,1,0
20190730,Tue,TBD,109,BOS,108,6,5,54,245,39,12,3,1,2,6,0,0,5,15,0,0,11,7,5,4,0,1,39,13,3,0,1,5,0,0,4,6,0,1,11,7,6,8,1,0
20190730,Tue,NYM,106,CHW,104,5,2,66,231,43,12,1,0,2,5,0,1,4,8,1,1,11,5,1,12,2,2,37,6,1,0,0,1,1,1,3,15,2,2,7,7,5,17,1,1
20190730,Tue,HOU,108,CLE,106,2,0,54,164,34,9,1,0,1,2,0,0,1,10,0,1,6,3,0,7,0,0,29,2,0,0,0,0,0,0,0,15,1,0,2,3,2,8,0,1
20190730,Tue,TOR,109,KCR,109,9,2,54,217,38,10,1,0,1,8,0,1,5,6,0,0,8,4,2,12,2,1,38,11,4,0,0,2,0,0,5,6,0,1,14,5,4,11,2,0
20190730,Tue,ARI,108,NYY,106,4,2,54,190,36,11,1,0,2,4,1,0,1,2,0,1,7,5,1,8,1,0,32,5,1,0,1,2,0,1,3,9,0,0,7,2,4,10,0,1
20190730,Tue,MIL,108,OAK,109,2,3,58,196,36,7,0,0,1,2,0,0,2,13,2,1,6,6,3,8,1,1,35,7,3,0,2,3,0,1,3,11,2,1,8,6,2,10,0,1
20190730,Tue,SEA,110,TEX,107,8,5,54,196,42,13,3,1,2,8,0,0,4,11,4,0,11,4,3,12,1,2,39,14,2,0,1,5,0,1,0,4,0,2,8,5,6,6,3,0
20190731,Wed,PIT,108,CIN,106,1,4,51,165,33,6,1,0,0,1,0,0,1,8,1,0,6,5,4,12,0,1,32,10,3,0,2,4,0,2,2,7,1,1,8,3,1,8,0,0
20190731,Wed,LAD,110,COL,109,5,1,54,185,35,8,1,0,2,5,0,0,4,16,0,1,7,5,1,13,0,1,31,6,2,1,0,1,0,0,1,3,0,1,4,5,5,4,1,1
20190731,Wed,MIN,107,FLA,106,7,4,54,161,33,8,3,0,3,7,0,0,6,7,0,0,5,3,4,6,0,0,33,6,0,0,1,4,0,0,0,16,0,0,2,4,7,10,0,0
20190731,Wed,SFG,108,PHI,107,5,1,54,182,33,8,1,0,3,5,0,0,5,12,0,0,7,4,1,8,0,1,31,5,1,0,0,1,0,0,2,8,0,1,5,5,5,6,0,1
20190731,Wed,CHC,107,STL,107,2,0,54,194,34,8,3,0,0,1,0,1,2,7,1,1,8,4,0,8,1,0,36,9,5,0,0,0,0,0,0,10,1,0,9,5,0,11,2,1
20190731,Wed,ATL,109,WSN,108,5,4,60,194,40,12,6,0,2,5,0,0,1,8,2,1,7,5,4,13,0,3,34,8,1,0,2,3,0,0,5,4,0,2,5,5,5,12,0,1
20190731,Wed,DET,105,ANA,110,9,1,54,176,35,9,0,0,3,9,0,1,5,3,1,1,5,5,1,8,0,2,30,5,1,0,1,1,0,0,6,10,0,2,8,4,9,16,0,1
20190731,Wed,TBD,110,BOS,109,8,5,54,230,39,12,2,1,3,8,0,0,2,15,0,0,6,5,4,8,1,0,39,12,1,0,2,5,1,0,1,11,0,0,9,5,8,5,0,0
20190731,Wed,NYM,107,CHW,105,4,2,54,207,34,6,1,0,0,4,0,0,5,11,0,1,8,3,2,6,0,0,34,8,1,0,1,2,1,0,3,15,0,0,9,4,1,8,1,1
20190731,Wed,HOU,109,CLE,107,4,10,51,190,33,7,2,0,1,4,0,0,6,4,0,1,8,5,10,7,0,0,35,11,2,0,4,10,0,0,3,6,0,0,5,5,4,12,0,1
20190731,Wed,TOR,110,KCR,110,4,1,54,143,35,9,3,0,2,4,0,0,4,7,2,1,8,4,1,9,0,1,29,3,0,0,1,1,0,1,2,5,0,1,4,3,4,9,0,1
20190731,Wed,ARI,109,NYY,107,5,7,51,223,35,9,2,0,1,4,1,0,6,9,0,0,10,5,7,3,0,0,32,8,3,0,2,7,0,0,3,10,0,0,4,7,4,9,1,0
20190731,Wed,MIL,109,OAK,110,4,2,54,176,35,9,4,0,1,3,0,0,3,5,0,1,7,5,2,8,1,0,33,7,4,0,0,2,1,0,3,8,0,0,8,4,4,10,0,1
20190731,Wed,SEA,111,TEX,108,7,9,51,206,38,12,1,0,2,7,0,1,3,10,2,1,8,4,8,2,1,0,40,16,4,0,2,8,0,0,3,9,1,0,10,5,7,10,1,1
20190801,Thu,CIN,107,ATL,110,1,4,36,128,20,4,1,0,0,1,0,0,0,4,0,1,2,3,4,7,1,0,26,8,2,0,2,4,0,0,2,5,0,0,6,1,1,11,1,1
20190801,Thu,SDP,108,LAD,111,2,8,51,205,31,8,1,0,1,2,0,0,7,6,0,0,11,3,8,9,0,1,32,11,4,0,2,8,0,0,4,8,0,1,5,4,2,10,0,1
20190801,Thu,MIN,108,FLA,107,4,5,69,254,43,9,3,0,1,4,1,2,1,15,1,1,7,7,5,4,1,0,44,11,2,1,1,5,0,0,6,9,0,0,13,6,4,10,0,1
20190801,Thu,SFG,109,PHI,108,2,10,51,184,37,10,1,0,0,2,0,0,2,9,0,2,10,5,7,8,1,1,36,12,2,0,3,9,0,0,5,3,1,1,7,5,1,8,3,3
20190801,Thu,CHC,108,STL,108,0,8,51,173,28,1,0,0,0,0,0,0,2,11,0,0,3,5,8,8,0,1,36,14,2,0,1,7,1,0,2,9,1,1,8,3,0,6,0,0
20190801,Thu,TOR,111,BAL,108,11,2,54,197,41,14,2,0,5,11,0,1,5,11,0,0,9,4,2,10,0,2,33,8,0,0,1,2,0,2,0,5,0,2,6,4,11,5,0,0
20190801,Thu,TBD,111,BOS,110,9,4,54,200,36,12,4,0,2,7,0,0,8,4,0,2,8,4,4,5,0,0,37,10,4,0,3,4,0,0,1,13,0,0,7,4,8,12,0,2
20190801,Thu,NYM,108,CHW,106,4,0,54,152,32,8,1,0,1,4,0,0,3,7,0,2,4,3,0,11,0,1,30,4,0,0,0,0,0,0,1,8,0,1,4,3,4,13,1,2
20190801,Thu,HOU,110,CLE,108,7,1,54,190,35,11,5,0,2,7,1,1,8,7,0,2,11,4,1,10,0,1,30,6,3,0,0,1,1,0,3,5,1,0,6,5,7,9,0,2
20190801,Thu,MIL,110,OAK,111,3,5,51,193,34,7,1,0,0,2,1,1,4,9,1,0,10,4,5,9,0,1,28,6,1,0,2,4,1,1,5,6,2,0,6,4,3,6,1,0
20190802,Fri,WSN,109,ARI,110,3,0,54,163,31,4,2,0,1,3,0,1,3,11,1,0,5,5,0,10,0,1,27,1,0,0,0,0,0,0,5,8,0,1,5,3,3,9,0,0
20190802,Fri,CIN,108,ATL,111,5,2,54,181,34,10,1,0,1,5,1,0,4,7,2,0,9,3,2,6,0,1,30,4,0,0,2,2,0,0,1,8,0,1,2,4,5,5,0,0
20190802,Fri,MIL,111,CHC,109,2,6,51,198,33,8,2,0,1,2,0,0,1,8,0,1,5,5,6,11,3,0,35,12,3,0,2,6,0,1,5,6,1,0,13,4,2,12,0,1
20190802,Fri,SFG,110,COL,110,4,5,51,170,35,9,2,1,1,4,0,0,3,8,0,1,7,4,5,11,0,2,33,12,2,0,2,5,0,0,4,3,0,2,8,3,4,12,0,1
20190802,Fri,SDP,109,LAD,112,5,2,54,186,38,14,3,0,0,5,0,0,1,9,0,2,7,4,2,7,0,0,31,4,0,0,1,2,0,0,0,8,0,0,2,4,4,12,1,2
20190802,Fri,CHW,107,PHI,109,4,3,90,328,53,12,2,1,1,4,0,0,4,15,0,1,9,9,2,17,1,1,56,12,2,0,1,2,0,1,6,16,4,1,15,8,4,18,1,1
20190802,Fri,NYM,109,PIT,109,4,8,51,191,35,9,3,0,0,3,0,0,3,6,0,0,8,4,8,7,1,1,32,10,1,0,1,8,0,0,6,6,1,1,7,5,3,13,1,0
20190802,Fri,TOR,112,BAL,109,5,2,54,184,34,8,2,0,2,5,0,0,4,6,0,1,6,5,2,9,1,0,34,7,1,0,1,2,0,0,4,7,0,0,9,5,5,14,0,1
20190802,Fri,ANA,111,CLE,109,3,7,51,175,31,5,2,0,1,3,0,1,6,12,0,0,8,2,7,8,0,1,34,12,3,0,1,7,1,0,1,6,0,1,5,4,3,5,0,1
